     00588    0.967500000000000D+01
     00589    0.970000000000000D+01
     00590    0.972500000000000D+01
     00591    0.975000000000000D+01
     00592    0.977500000000000D+01
     00593    0.980000000000000D+01
     00594    0.982500000000000D+01
     00595    0.985000000000000D+01
     00596    0.987500000000000D+01
     00597    0.990000000000000D+01
     00598    0.992500000000000D+01
     00599    0.995000000000000D+01
     00600    0.997500000000000D+01
     00601    0.100000000000000D+02
     00602    0.100250000000000D+02
     00603    0.100500000000000D+02
     00604    0.100750000000000D+02
     00605    0.101000000000000D+02
     00606    0.101250000000000D+02
     00607    0.101500000000000D+02
     00608    0.101750000000000D+02
     00609    0.102000000000000D+02
     00610    0.102250000000000D+02
     00611    0.102500000000000D+02
     00612    0.102750000000000D+02
     00613    0.103000000000000D+02
     00614    0.103250000000000D+02
     00615    0.103500000000000D+02
     00616    0.103750000000000D+02
     00617    0.104000000000000D+02
     00618    0.104250000000000D+02
     00619    0.104500000000000D+02
     00620    0.104750000000000D+02
     00621    0.105000000000000D+02
     00622    0.105250000000000D+02
     00623    0.105500000000000D+02
     00624    0.105750000000000D+02
     00625    0.106000000000000D+02
     00626    0.106250000000000D+02
     00627    0.106500000000000D+02
     00628    0.106750000000000D+02
     00629    0.107000000000000D+02
     00630    0.107250000000000D+02
     00631    0.107500000000000D+02
     00632    0.107750000000000D+02
     00633    0.108000000000000D+02
     00634    0.108250000000000D+02
     00635    0.108500000000000D+02
     00636    0.108750000000000D+02
     00637    0.109000000000000D+02
     00638    0.109250000000000D+02
     00639    0.109500000000000D+02
     00640    0.109750000000000D+02
     00641    0.110000000000000D+02
     00642    0.110250000000000D+02
     00643    0.110500000000000D+02
     00644    0.110750000000000D+02
     00645    0.111000000000000D+02
     00646    0.111250000000000D+02
     00647    0.111500000000000D+02
     00648    0.111750000000000D+02
     00649    0.112000000000000D+02
     00650    0.112250000000000D+02
     00651    0.112500000000000D+02
     00652    0.112750000000000D+02
     00653    0.113000000000000D+02
     00654    0.113250000000000D+02
     00655    0.113500000000000D+02
     00656    0.113750000000000D+02
     00657    0.114000000000000D+02
     00658    0.114250000000000D+02
     00659    0.114500000000000D+02
     00660    0.114750000000000D+02
     00661    0.115000000000000D+02
     00662    0.115250000000000D+02
     00663    0.115500000000000D+02
     00664    0.115750000000000D+02
     00665    0.116000000000000D+02
     00666    0.116250000000000D+02
     00667    0.116500000000000D+02
     00668    0.116750000000000D+02
     00669    0.117000000000000D+02
     00670    0.117250000000000D+02
     00671    0.117500000000000D+02
     00672    0.117750000000000D+02
     00673    0.118000000000000D+02
     00674    0.118250000000000D+02
     00675    0.118500000000000D+02
     00676    0.118750000000000D+02
     00677    0.119000000000000D+02
     00678    0.119250000000000D+02
     00679    0.119500000000000D+02
     00680    0.119750000000000D+02
     00681    0.120000000000000D+02
     00135         Y
     00001   -0.400000000000000D+01
     00002   -0.380277777777778D+01
     00003   -0.361217948717949D+01
     00004   -0.342820512820513D+01
     00005   -0.325085470085470D+01
     00006   -0.308012820512821D+01
     00007   -0.291602564102564D+01
     00008   -0.275854700854701D+01
     00009   -0.260769230769231D+01
     00010   -0.246346153846154D+01
     00011   -0.232585470085470D+01
     00012   -0.219487179487179D+01
     00013   -0.207051282051282D+01
     00014   -0.195277777777778D+01
     00015   -0.184166666666667D+01
     00016   -0.173717948717949D+01
     00017   -0.163931623931624D+01
     00018   -0.154807692307692D+01
     00019   -0.146346153846154D+01
     00020   -0.138547008547009D+01
     00021   -0.131410256410256D+01
     00022   -0.124935897435897D+01
     00023   -0.119123931623932D+01
     00024   -0.113974358974359D+01
     00025   -0.109487179487179D+01
     00026   -0.105662393162393D+01
     00027   -0.102500000000000D+01
     00028   -0.100000000000000D+01
     00029   -0.975000000000000D+00
     00030   -0.950000000000000D+00
     00031   -0.925000000000000D+00
     00032   -0.900000000000000D+00
     00033   -0.875000000000000D+00
     00034   -0.850000000000000D+00
     00035   -0.825000000000000D+00
     00036   -0.800000000000000D+00
     00037   -0.775000000000000D+00
     00038   -0.750000000000000D+00
     00039   -0.725000000000000D+00
     00040   -0.700000000000000D+00
     00041   -0.675000000000000D+00
     00042   -0.650000000000000D+00
     00043   -0.625000000000000D+00
     00044   -0.600000000000000D+00
     00045   -0.575000000000000D+00
     00046   -0.550000000000000D+00
     00047   -0.525000000000000D+00
     00048   -0.500000000000000D+00
     00049   -0.475000000000000D+00
     00050   -0.450000000000000D+00
     00051   -0.425000000000000D+00
     00052   -0.400000000000000D+00
     00053   -0.375000000000000D+00
     00054   -0.350000000000000D+00
     00055   -0.325000000000000D+00
     00056   -0.300000000000000D+00
     00057   -0.275000000000000D+00
     00058   -0.250000000000000D+00
     00059   -0.225000000000000D+00
     00060   -0.200000000000000D+00
     00061   -0.175000000000000D+00
     00062   -0.150000000000000D+00
     00063   -0.125000000000000D+00
     00064   -0.100000000000000D+00
     00065   -0.750000000000000D-01
     00066   -0.499999999999999D-01
     00067   -0.249999999999999D-01
     00068    0.000000000000000D+00
     00069    0.250000000000001D-01
     00070    0.500000000000000D-01
     00071    0.750000000000000D-01
     00072    0.100000000000000D+00
     00073    0.125000000000000D+00
     00074    0.150000000000000D+00
     00075    0.175000000000000D+00
     00076    0.200000000000000D+00
     00077    0.225000000000000D+00
     00078    0.250000000000000D+00
     00079    0.275000000000000D+00
     00080    0.300000000000000D+00
     00081    0.325000000000000D+00
     00082    0.350000000000000D+00
     00083    0.375000000000000D+00
     00084    0.400000000000000D+00
     00085    0.425000000000000D+00
     00086    0.450000000000000D+00
     00087    0.475000000000000D+00
     00088    0.500000000000000D+00
     00089    0.525000000000000D+00
     00090    0.550000000000000D+00
     00091    0.575000000000000D+00
     00092    0.600000000000000D+00
     00093    0.625000000000000D+00
     00094    0.650000000000000D+00
     00095    0.675000000000000D+00
     00096    0.700000000000000D+00
     00097    0.725000000000000D+00
     00098    0.750000000000000D+00
     00099    0.775000000000000D+00
     00100    0.800000000000000D+00
     00101    0.825000000000000D+00
     00102    0.850000000000000D+00
     00103    0.875000000000000D+00
     00104    0.900000000000000D+00
     00105    0.925000000000000D+00
     00106    0.950000000000000D+00
     00107    0.975000000000000D+00
     00108    0.100000000000000D+01
     00109    0.102500000000000D+01
     00110    0.105662393162393D+01
     00111    0.109487179487179D+01
     00112    0.113974358974359D+01
     00113    0.119123931623932D+01
     00114    0.124935897435897D+01
     00115    0.131410256410256D+01
     00116    0.138547008547009D+01
     00117    0.146346153846154D+01
     00118    0.154807692307692D+01
     00119    0.163931623931624D+01
     00120    0.173717948717949D+01
     00121    0.184166666666667D+01
     00122    0.195277777777778D+01
     00123    0.207051282051282D+01
     00124    0.219487179487180D+01
     00125    0.232585470085470D+01
     00126    0.246346153846154D+01
     00127    0.260769230769231D+01
     00128    0.275854700854701D+01
     00129    0.291602564102564D+01
     00130    0.308012820512821D+01
     00131    0.325085470085470D+01
     00132    0.342820512820513D+01
     00133    0.361217948717949D+01
     00134    0.380277777777778D+01
     00135    0.400000000000000D+01
     00153         Z
     00001   -0.500000000000000D+01
     00002   -0.480277777777778D+01
     00003   -0.461047619047619D+01
     00004   -0.442309523809524D+01
     00005   -0.424063492063492D+01
     00006   -0.406309523809524D+01
     00007   -0.389047619047619D+01
     00008   -0.372277777777778D+01
     00009   -0.356000000000000D+01
     00010   -0.340214285714286D+01
     00011   -0.324920634920635D+01
     00012   -0.310119047619048D+01
     00013   -0.295809523809524D+01
     00014   -0.281992063492063D+01
     00015   -0.268666666666667D+01
     00016   -0.255833333333333D+01
     00017   -0.243492063492064D+01
     00018   -0.231642857142857D+01
     00019   -0.220285714285714D+01
     00020   -0.209420634920635D+01
     00021   -0.199047619047619D+01
     00022   -0.189166666666667D+01
     00023   -0.179777777777778D+01
     00024   -0.170880952380952D+01
     00025   -0.162476190476190D+01
     00026   -0.154563492063492D+01
     00027   -0.147142857142857D+01
     00028   -0.140214285714286D+01
     00029   -0.133777777777778D+01
     00030   -0.127833333333333D+01
     00031   -0.122380952380952D+01
     00032   -0.117420634920635D+01
     00033   -0.112952380952381D+01
     00034   -0.108976190476191D+01
     00035   -0.105492063492063D+01
     00036   -0.102500000000000D+01
     00037   -0.100000000000000D+01
     00038   -0.975000000000000D+00
     00039   -0.950000000000000D+00
     00040   -0.925000000000000D+00
     00041   -0.900000000000000D+00
     00042   -0.875000000000000D+00
     00043   -0.850000000000000D+00
     00044   -0.825000000000000D+00
     00045   -0.800000000000000D+00
     00046   -0.775000000000000D+00
     00047   -0.750000000000000D+00
     00048   -0.725000000000000D+00
     00049   -0.700000000000000D+00
     00050   -0.675000000000000D+00
     00051   -0.650000000000000D+00
     00052   -0.625000000000000D+00
     00053   -0.600000000000000D+00
     00054   -0.575000000000000D+00
     00055   -0.550000000000000D+00
     00056   -0.525000000000000D+00
     00057   -0.500000000000000D+00
     00058   -0.475000000000000D+00
     00059   -0.450000000000000D+00
     00060   -0.425000000000000D+00
     00061   -0.400000000000000D+00
     00062   -0.375000000000000D+00
     00063   -0.350000000000000D+00
     00064   -0.325000000000000D+00
     00065   -0.300000000000000D+00
     00066   -0.275000000000000D+00
     00067   -0.250000000000000D+00
     00068   -0.225000000000000D+00
     00069   -0.200000000000000D+00
     00070   -0.175000000000000D+00
     00071   -0.150000000000000D+00
     00072   -0.125000000000000D+00
     00073   -0.100000000000000D+00
     00074   -0.750000000000000D-01
     00075   -0.499999999999999D-01
     00076   -0.249999999999999D-01
     00077    0.000000000000000D+00
     00078    0.250000000000001D-01
     00079    0.500000000000000D-01
     00080    0.750000000000000D-01
     00081    0.100000000000000D+00
     00082    0.125000000000000D+00
     00083    0.150000000000000D+00
     00084    0.175000000000000D+00
     00085    0.200000000000000D+00
     00086    0.225000000000000D+00
     00087    0.250000000000000D+00
     00088    0.275000000000000D+00
     00089    0.300000000000000D+00
     00090    0.325000000000000D+00
     00091    0.350000000000000D+00
     00092    0.375000000000000D+00
     00093    0.400000000000000D+00
